time,x0,x1,speed,h
54.15,0,1,0,0
54.2,0,1,0,0
54.25,0,1,0,0
54.300000000000004,0,1,0,0
54.35,0,1,0,0
54.4,0,1,0,0
54.45,0,1,0,0
54.5,0,1,0,0
54.550000000000004,0,1,0,0
54.6,0,1,0,0
54.65,0,1,0,0
54.7,0,1,0,0
54.75,0,1,0,0
54.800000000000004,0,1,0,0
54.85,0,1,0,0
54.9,0,1,0,0
54.95,0,1,0,0
55,0,1,0,0
55.050000000000004,0,1,0,0
55.1,0,1,0,0
55.15,0,1,0,0
55.2,0,1,0,0
55.25,0,1,0,0
55.300000000000004,0,1,0,0
55.35,0,1,0,0
55.4,0,1,0,0
55.45,0,1,0,0
55.5,0,1,0,0
55.550000000000004,0,1,0,0
55.6,0,1,0,0
55.65,0,1,0,0
55.7,0,1,0,0
55.75,0,1,0,0
55.800000000000004,0,1,0,0
55.85,0,1,0,0
55.9,0,1,0,0
55.95,0,1,0,0
56,0,1,0,0
56.050000000000004,0,1,0,0
56.1,0,1,0,0
56.15,0,1,0,0
56.2,0,1,0,0
56.25,0,1,0,0
56.300000000000004,0,1,0,0
56.35,0,1,0,0
56.4,0,1,0,0
56.45,0,1,0,0
56.5,0,1,0,0
56.550000000000004,0,1,0,0
56.6,0,1,0,0
56.65,0,1,0,0
56.7,0,1,0,0
56.75,0,1,0,0
56.800000000000004,0,1,0,0
56.85,0,1,0,0
56.9,0,1,0,0
56.95,0,1,0,0
57,0,1,0,0
57.050000000000004,0,1,0,0
57.1,0,1,0,0
57.15,0,1,0,0
57.2,0,1,0,0
57.25,0,1,0,0
57.300000000000004,0,1,0,0
57.35,0,1,0,0
57.4,0,1,0,0
57.45,0,1,0,0
57.5,0,1,0,0
57.550000000000004,0,1,0,0
57.6,0,1,0,0
57.65,0,1,0,0
57.7,0,1,0,0
57.75,0,1,0,0
57.800000000000004,0,1,0,0
57.85,0,1,0,0
57.9,0,1,0,0
57.95,0,1,0,0
58,0,1,0,0
58.050000000000004,0,1,0,0
58.1,0,1,0,0
58.15,0,1,0,0
58.2,0,1,0,0
58.25,0,1,0,0
58.300000000000004,0,1,0,0
58.35,0,1,0,0
58.4,0,1,0,0
58.45,0,1,0,0
58.5,0,1,0,0
58.550000000000004,0,1,0,0
58.6,0,1,0,0
58.65,0,1,0,0
58.7,0,1,0,0
58.75,0,1,0,0
58.800000000000004,0,1,0,0
58.85,0,1,0,0
58.9,0,1,0,0
58.95,0,1,0,0
59,0,1,0,0
59.050000000000004,0,1,0,0
59.1,0,1,0,0
59.15,0,1,0,0
59.2,0,1,0,0
59.25,0,1,0,0
59.300000000000004,0,1,0,0
59.35,0,1,0,0
59.4,0,1,0,0
59.45,0,1,0,0
59.5,0,1,0,0
59.550000000000004,0,1,0,0
59.6,0,1,0,0
59.65,0,1,0,0
59.7,0,1,0,0
59.75,0,1,0,0
59.800000000000004,0,1,0,0
59.85,0,1,0,0
59.9,0,1,0,0
59.95,0,1,0,0
60,0,1,0,0
