time,x0,x1,speed,h
54.15,1,0,0,0
54.2,1,0,0,0
54.25,1,0,0,0
54.300000000000004,1,0,0,0
54.35,1,0,0,0
54.4,1,0,0,0
54.45,1,0,0,0
54.5,1,0,0,0
54.550000000000004,1,0,0,0
54.6,1,0,0,0
54.65,1,0,0,0
54.7,1,0,0,0
54.75,1,0,0,0
54.800000000000004,1,0,0,0
54.85,1,0,0,0
54.9,1,0,0,0
54.95,1,0,0,0
55,1,0,0,0
55.050000000000004,1,0,0,0
55.1,1,0,0,0
55.15,1,0,0,0
55.2,1,0,0,0
55.25,1,0,0,0
55.300000000000004,1,0,0,0
55.35,1,0,0,0
55.4,1,0,0,0
55.45,1,0,0,0
55.5,1,0,0,0
55.550000000000004,1,0,0,0
55.6,1,0,0,0
55.65,1,0,0,0
55.7,1,0,0,0
55.75,1,0,0,0
55.800000000000004,1,0,0,0
55.85,1,0,0,0
55.9,1,0,0,0
55.95,1,0,0,0
56,1,0,0,0
56.050000000000004,1,0,0,0
56.1,1,0,0,0
56.15,1,0,0,0
56.2,1,0,0,0
56.25,1,0,0,0
56.300000000000004,1,0,0,0
56.35,1,0,0,0
56.4,1,0,0,0
56.45,1,0,0,0
56.5,1,0,0,0
56.550000000000004,1,0,0,0
56.6,1,0,0,0
56.65,1,0,0,0
56.7,1,0,0,0
56.75,1,0,0,0
56.800000000000004,1,0,0,0
56.85,1,0,0,0
56.9,1,0,0,0
56.95,1,0,0,0
57,1,0,0,0
57.050000000000004,1,0,0,0
57.1,1,0,0,0
57.15,1,0,0,0
57.2,1,0,0,0
57.25,1,0,0,0
57.300000000000004,1,0,0,0
57.35,1,0,0,0
57.4,1,0,0,0
57.45,1,0,0,0
57.5,1,0,0,0
57.550000000000004,1,0,0,0
57.6,1,0,0,0
57.65,1,0,0,0
57.7,1,0,0,0
57.75,1,0,0,0
57.800000000000004,1,0,0,0
57.85,1,0,0,0
57.9,1,0,0,0
57.95,1,0,0,0
58,1,0,0,0
58.050000000000004,1,0,0,0
58.1,1,0,0,0
58.15,1,0,0,0
58.2,1,0,0,0
58.25,1,0,0,0
58.300000000000004,1,0,0,0
58.35,1,0,0,0
58.4,1,0,0,0
58.45,1,0,0,0
58.5,1,0,0,0
58.550000000000004,1,0,0,0
58.6,1,0,0,0
58.65,1,0,0,0
58.7,1,0,0,0
58.75,1,0,0,0
58.800000000000004,1,0,0,0
58.85,1,0,0,0
58.9,1,0,0,0
58.95,1,0,0,0
59,1,0,0,0
59.050000000000004,1,0,0,0
59.1,1,0,0,0
59.15,1,0,0,0
59.2,1,0,0,0
59.25,1,0,0,0
59.300000000000004,1,0,0,0
59.35,1,0,0,0
59.4,1,0,0,0
59.45,1,0,0,0
59.5,1,0,0,0
59.550000000000004,1,0,0,0
59.6,1,0,0,0
59.65,1,0,0,0
59.7,1,0,0,0
59.75,1,0,0,0
59.800000000000004,1,0,0,0
59.85,1,0,0,0
59.9,1,0,0,0
59.95,1,0,0,0
60,1,0,0,0
